Post_Text,Emotions
i cant get traction and start feeling tortured by time as my friend denise puts it,fear
i cant help but feel how much burdened my parents are,sadness
i didn t feel excited playing it that s how i d know it was time to get rid of the high heels and call it a day,joy
i have been thinking about ecology as a metaphor for second language studies for some time now but i feel like the thought of it is more elegant than my words can ever be,joy
i feel that im much more productive i get less distracted and i feel so much more accomplished,joy
i was left with my integrity and my dignity intact but feeling pissed off,anger
i feel foolish not putting them but that game was telling,sadness
i feel like this because i start being naughty in order to validate my existance,love
i want to tell him how i feel how disgusted i am that he can hurt my husband the way he does and then just laugh about it how he treats his grandchildren how he treated my husbands mum and just scream at him to stop being such a selfish bastard because the world does not revolve around him,anger
im feeling low and forgotten,sadness
i feel there is really no point in me loving him after getting to know his true color,love
i feel pretty mellow so far about whatever healing wounding process may be getting underway,joy
i feel my life being threatened by illness i lose my mind,fear
i keep telling myself ill feel like celebrating when ive passed my boards date still to be determined,joy
im having trouble coming with words to describe the way i feel im so devoted to it,love
i was mightily nervous given that i crashed and burned at this point last time and i still remember feeling shocked at how hard i found the x second runs,surprise
