Post_Text,Emotions
i didnt feel that way with this we got to be with everyone on the dangerous path to freedom,anger
i had just begun to feel like teaching was my metier but am now resigned to the fact that i likely wont teach at university ever again,sadness
i was going through a painful breakup and went looking for anything that would make me feel less anguished,sadness
i always have been when im not feeling sociable extreme or the other,joy
i feel very carefree xd,joy
i miss the way he made me feel im at a point now where ive accepted that he betrayed me and i can never go back to him,joy
i feel that everyone has the ability to be artistic in his or her own special way and find that the most attractive art is unleashed fromthe virgin artists,joy
i know i never say or act that way but in reality its how i feel financially i feel disheartened because of my car,sadness
i know that i shouldnt have run around with his dirty socks on a stick like a flag for our friends to see no matter how angry or hurt i was feeling about the dirty laundry that he left me,sadness
i feel confident in saying the writers of the film are seemingly going to follow through with the classic comic story arc involving gwen stacey even if it doesnt happen until another sequel but i wont ruin that here,joy
i probably should have written this closer to thanksgiving but i was busy and frankly not feeling particularly lucky,joy
im feeling depressed anxious and despondent thats all i seem to want to do,sadness
