Post_Text,Emotions
i came away from this evening feeling very rich that i have a friend down the street that is so very close to me,joy
i feel a part of the family of the universe rather than fearful of it,fear
i feel like i have to start taking it more seriously but i m already exhausted,sadness
i am struck down by the disease i feel as if i am a fake a person who could not live his truth,sadness
i picked up and moved to the czech republic by myself it was chris who sent me a care package with food and music to remind me of home when i was feeling my most homesick,sadness
i feel less alone and more like i belong,sadness
i chose to go with my gut feeling i think this only amused laetshi further if i d been the easily flustered type he d have probably said something,joy
i did however feel amused that she also called famous last words cathartic i think she s one of those people who secretly likes mychem but can t admit it for fear of damaging her music cred,joy
i normally associate with a tough workout moving from side to side in bed has become more of an effort my sleep is pretty interrupted and uncomfortable in general although much better with the aid of a benadryl and there are times when i feel like i could never be energetic again,joy
i don t know if i would enjoy those books now but i still remember feeling enthralled with those characters and with the amish lifestyle presented,surprise
